"STATION_ID","SLICE_ID","METHOD_ID","MATRIX","FRACTION_SIZE","VALUE","FLAG1","DETECTION_LIMIT","QUANTIFICATION_LIMIT","NAME","UNIT","LABORATORY","SAMPLE_ID","DEPTH1","DEPTH2","SAMPLE_POINT_ID","SAMPLE_DATE","WATER_DEPTH","PROJECT_ID","STATION_CODE","STATION_NAME","GEOM_REF_ID","LONGITUDE","LATITUDE"
67473,285637,35948,"NS",NA,0.01,"<",0,0.01,"Krysen+Trifenylen","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35949,"NS",NA,0.01,"<",0,0.01,"Dibenzo[a,h]antracen","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35920,"NS",NA,35,NA,0,0.5,"Kobber","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35921,"NS",NA,8.2,NA,0,0.5,"Bly","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35953,"NS",NA,0.01,"<",0,0.01,"Fenantren","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35954,"NS",NA,0.01,"<",0,0.01,"Pyren","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35955,"NS",NA,0.01,"<",0,0.01,"Fluoranten","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35956,"NS",NA,5e-04,"<",0,5e-04,"PCB 28","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35943,"NS",NA,0.01,"<",0,0.01,"Benzo[a]antracen","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35958,"NS",NA,5e-04,"<",0,5e-04,"PCB 118","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35947,"NS",NA,0.39,NA,0,0.01,"Benzo[k]fluoranten","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35948,"NS",NA,0.66,NA,0,0.01,"Krysen+Trifenylen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35949,"NS",NA,0.12,NA,0,0.01,"Dibenzo[a,h]antracen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35950,"NS",NA,0.082,NA,0,0.01,"Fluoren","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35951,"NS",NA,0.34,NA,0,0.01,"Indeno[1,2,3-cd]pyren","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35952,"NS",NA,0.023,NA,0,0.01,"Naftalen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35953,"NS",NA,0.54,NA,0,0.01,"Fenantren","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35954,"NS",NA,1.2,NA,0,0.01,"Pyren","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35955,"NS",NA,1.2,NA,0,0.01,"Fluoranten","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35956,"NS",NA,5e-04,"<",0,5e-04,"PCB 28","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35957,"NS",NA,0.0058,NA,0,5e-04,"PCB 101","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35958,"NS",NA,0.0035,NA,0,5e-04,"PCB 118","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35959,"NS",NA,0.013,NA,0,5e-04,"PCB 138","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35960,"NS",NA,0.0096,NA,0,5e-04,"PCB 153","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35961,"NS",NA,0.0049,NA,0,5e-04,"PCB 180","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35962,"NS",NA,0.064,NA,0,0.01,"Acenaften","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35963,"NS",NA,0.15,NA,0,0.01,"Kadmium","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35965,"NS",NA,0.177,NA,0,0.001,"Kvikksølv","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36040,"NS",NA,43,NA,0,0.3,"Krom","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35950,"NS",NA,0.01,"<",0,0.01,"Fluoren","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35951,"NS",NA,0.01,"<",0,0.01,"Indeno[1,2,3-cd]pyren","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35952,"NS",NA,0.01,"<",0,0.01,"Naftalen","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36056,"NS",NA,0.039,NA,0,NA,"Sum PCB 7","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36057,"NS",NA,5100,NA,0,1,"Tributyltinn","UG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36058,"NS",NA,400,NA,0,2,"Sink","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35957,"NS",NA,5e-04,"<",0,5e-04,"PCB 101","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,25563,"NS",NA,56,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,34402,"NS",NA,48.5,NA,0,0.1,"Tørrstoff %","PERCENT","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35902,"NS",NA,33.2,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35961,"NS",NA,5e-04,"<",0,5e-04,"PCB 180","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35962,"NS",NA,0.01,"<",0,0.01,"Acenaften","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35963,"NS",NA,0.21,NA,0,0.01,"Kadmium","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,35965,"NS",NA,0.007,NA,0,0.001,"Kvikksølv","MG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285637,36057,"NS",NA,39,NA,0,1,"Tributyltinn","UG_P_KG","NIVA_LABWARE",114205,0,3,NA,2016-09-27,17,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35941,"NS",NA,0.011,NA,0,0.01,"Acenaftylen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35942,"NS",NA,0.13,NA,0,0.01,"Antracen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35943,"NS",NA,0.71,NA,0,0.01,"Benzo[a]antracen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35944,"NS",NA,0.83,NA,0,0.01,"Benzo[a]pyren","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35945,"NS",NA,1.3,NA,0,0.01,"Benzo[b]fluoranten","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35946,"NS",NA,0.3,NA,0,0.01,"Benzo[g,h,i]perylen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35921,"NS",NA,130,NA,0,0.5,"Bly","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35922,"NS",NA,14,NA,0,0.5,"Arsen","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36043,"NS",NA,300,NA,0,0.5,"Kobber","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36044,"NS",NA,26,NA,0,0.5,"Nikkel","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,36053,"NS",NA,12.2,NA,0,1,"<2 µm","PERCENT","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35939,"NS",NA,7.9,NA,0,NA,"Sum PAH 16","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67473,285438,35940,"NS",NA,0.0018,NA,0,5e-04,"PCB 52","MG_P_KG","NIVA_LABWARE",114046,0,2,NA,2016-02-10,0,"9246","A5","Vikkilen",60926,8.612294,58.359417
67474,285396,35969,"NS",NA,4.7,NA,0,1,"Total nitrogen","UG_N_P_MG","NIVA_LABWARE",114003,0,1,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36261,"NS",NA,0.94,"<",0,NA,"Trisykloheksyltinn (TCHT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36271,"NS",NA,86.2,NA,0,NA,"Acenaftylen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36272,"NS",NA,303,NA,0,NA,"Antracen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36282,"NS",NA,629,NA,0,NA,"Fenantren","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291409,35902,"NS",NA,59.5,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",118772,0,1,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291409,35969,"NS",NA,5.81,NA,0,1,"Total nitrogen","UG_N_P_MG","NIVA_LABWARE",118772,0,1,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35939,"NS",NA,9.3,NA,0,NA,"Sum PAH 16","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36283,"NS",NA,1830,NA,0,NA,"Pyren","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36285,"NS",NA,773,NA,0,NA,"Krysen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285396,35902,"NS",NA,48.8,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114003,0,1,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36277,"NS",NA,490,NA,0,NA,"Benzo[k]fluoranten","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36278,"NS",NA,216,NA,0,NA,"Dibenzo[a,h]antracen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36279,"NS",NA,123,NA,0,NA,"Fluoren","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36286,"NS",NA,10600,NA,0,2,"Sum PAH 16","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36281,"NS",NA,49.4,NA,0,NA,"Naftalen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35960,"NS",NA,0.0019,NA,0,5e-04,"PCB 153","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35961,"NS",NA,5e-04,"<",0,5e-04,"PCB 180","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36280,"NS",NA,616,NA,0,NA,"Indeno[1,2,3-cd]pyren","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35963,"NS",NA,0.25,NA,0,0.01,"Kadmium","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291445,25563,"NS",NA,37,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",118772,0,5,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35940,"NS",NA,5e-04,"<",0,5e-04,"PCB 52","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35962,"NS",NA,0.047,NA,0,0.01,"Acenaften","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35943,"NS",NA,0.9,NA,0,0.01,"Benzo[a]antracen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36056,"NS",NA,0.0066,NA,0,NA,"Sum PCB 7","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36057,"NS",NA,330,NA,0,1,"Tributyltinn","UG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36058,"NS",NA,180,NA,0,2,"Sink","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36257,"NS",NA,1.2,NA,0,NA,"Monooktyltinn (MOT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36258,"NS",NA,2.9,NA,0,NA,"Tetrabutyltinn (TTBT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36259,"NS",NA,140,NA,0,NA,"Tributyltinn (TBT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36260,"NS",NA,2.5,NA,0,NA,"Trifenyltinn (TPhT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,34402,"NS",NA,39.8,NA,0,0.1,"Tørrstoff %","PERCENT","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35902,"NS",NA,49.1,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35921,"NS",NA,80,NA,0,0.5,"Bly","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35922,"NS",NA,13,NA,0,0.5,"Arsen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36273,"NS",NA,982,NA,0,NA,"Benzo[a]antracen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36274,"NS",NA,928,NA,0,NA,"Benzo[a]pyren","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35941,"NS",NA,0.029,NA,0,0.01,"Acenaftylen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35942,"NS",NA,0.19,NA,0,0.01,"Antracen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35955,"NS",NA,1.8,NA,0,0.01,"Fluoranten","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35944,"NS",NA,1,NA,0,0.01,"Benzo[a]pyren","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285415,25563,"NS",NA,57,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",114003,0,5,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285415,36053,"NS",NA,16.8,NA,0,1,"<2 µm","PERCENT","NIVA_LABWARE",114003,0,5,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35947,"NS",NA,0.31,NA,0,0.01,"Benzo[k]fluoranten","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35948,"NS",NA,0.69,NA,0,0.01,"Krysen+Trifenylen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36284,"NS",NA,1710,NA,0,NA,"Fluoranten","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35949,"NS",NA,0.15,NA,0,0.01,"Dibenzo[a,h]antracen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35950,"NS",NA,0.071,NA,0,0.01,"Fluoren","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36335,"NS",NA,79.4,NA,0,NA,"Acenaften","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35952,"NS",NA,0.034,NA,0,0.01,"Naftalen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35953,"NS",NA,0.61,NA,0,0.01,"Fenantren","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35954,"NS",NA,1.4,NA,0,0.01,"Pyren","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36254,"NS",NA,76,NA,0,NA,"Dibutyltinn-Sn (DBT-Sn)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35956,"NS",NA,5e-04,"<",0,5e-04,"PCB 28","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35957,"NS",NA,9e-04,NA,0,5e-04,"PCB 101","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35958,"NS",NA,0.0011,NA,0,5e-04,"PCB 118","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35959,"NS",NA,0.0027,NA,0,5e-04,"PCB 138","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36165,"NS",NA,0.26,NA,0,NA,"Kadmium","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36169,"NS",NA,0.0011,NA,0,NA,"PCB 28","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36170,"NS",NA,0.0015,NA,0,NA,"PCB 52","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35965,"NS",NA,0.217,NA,0,0.001,"Kvikksølv","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36040,"NS",NA,39,NA,0,0.3,"Krom","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36043,"NS",NA,79,NA,0,0.5,"Kobber","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36044,"NS",NA,23,NA,0,0.5,"Nikkel","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,36053,"NS",NA,16.3,NA,0,1,"<2 µm","PERCENT","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36276,"NS",NA,931,NA,0,NA,"Benzo[g,h,i]perylen","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36255,"NS",NA,0.5,"<",0,NA,"Dioktyltinn-Sn (DOT-Sn)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36256,"NS",NA,68,NA,0,NA,"Monobutyltinn (MBT)-Sn","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36161,"NS",NA,38,NA,0,NA,"Krom","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35945,"NS",NA,1.2,NA,0,0.01,"Benzo[b]fluoranten","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,25563,"NS",NA,55,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36073,"NS",NA,350,NA,0,NA,"Tributyltinn (TBT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36074,"NS",NA,2.3,NA,0,NA,"Monooktyltinn (MOT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36275,"NS",NA,868,NA,0,NA,"Benzo[b]fluoranten","UG_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
